ESTU,REGISTRO,CUES,CCAA,PROV,MUN,TAMUNI,CAPITAL,ENTREV,TIPO_TEL,SEXO,EDAD,P0,ADQUINAC,PAISNAC,PAISNAC2,P1,P2_1,P2_2,P3,P4,P5,P6,P7,ECOPER,ECOESP,PESPANNA1,PESPANNA2,PESPANNA3,PPERSONAL1,PPERSONAL2,PPERSONAL3,PREFPTE,PROBVOTO,INTENCIONG,INTENCIONGALTER,SIMPATIA,ESCIDEOL,LIDERESCONOCE_1,LIDERESCONOCE_2,LIDERESCONOCE_3,LIDERESCONOCE_4,VALORALIDERES_1,VALORALIDERES_2,VALORALIDERES_3,VALORALIDERES_4,CONFIANZAPTE,CONFIANZAOPOSIC,CONOMINIS_1,CONOMINIS_2,CONOMINIS_3,CONOMINIS_4,CONOMINIS_5,CONOMINIS_6,CONOMINIS_7,CONOMINIS_8,CONOMINIS_9,CONOMINIS_10,CONOMINIS_11,CONOMINIS_12,CONOMINIS_13,CONOMINIS_14,CONOMINIS_15,CONOMINIS_16,CONOMINIS_17,CONOMINIS_18,CONOMINIS_19,CONOMINIS_20,CONOMINIS_21,CONOMINIS_22,VALMINIS_1,VALMINIS_2,VALMINIS_3,VALMINIS_4,VALMINIS_5,VALMINIS_6,VALMINIS_7,VALMINIS_8,VALMINIS_9,VALMINIS_10,VALMINIS_11,VALMINIS_12,VALMINIS_13,VALMINIS_14,VALMINIS_15,VALMINIS_16,VALMINIS_17,VALMINIS_18,VALMINIS_19,VALMINIS_20,VALMINIS_21,VALMINIS_22,PARTICIPACIONG,RECUVOTOG,CERCANIA,P23_1,P23_2,ESCUELA,NIVELESTENTREV,RELIGION,PRACTICARELIG6,ECIVIL,SITLAB,RELALAB,CNO11,INGRESHOG,CLASESOCIAL,SINCERIDAD,IA_I501,IA_I502,IA_I503,IA_I504,IA_I505,IA_I506,IA_I507,IA_I508,IA_I509,IA_I510,IA_I511,IA_I512,IA_I513,IA_I514,IA_I515,IA_I516,IA_I517,IA_I518,IA_I519,IA_I520,IA_I521,IA_I522,IA_I523,IA_I524,IA_I525,IA_I526,IA_I528,IA_I529,IA_I530,IA_I531,IA_I532,IA_I533,IA_I534,IA_I535,IA_I536,IA_I537,IA_I538,IA_I539,IA_I540,IA_I541,IA_I542,IA_I543,IA_OBS1,IA_OBS2,IA_E1_DIA,IA_E1_MES,IA_E1_ANYO,IA_E2,IA_E3,IA_E4,IA_VALIDA,IA_APLAZADA,IA_MODIFICADA,IA_SUPERVISADA,IA_C2,IA_C2A,IA_C2B_1,IA_C2B_2,IA_C2B_3,IA_C2B_4,IA_C2B_5,IA_C2B_6,IA_C2B_7,IA_C2B_8,IA_C2B_9,IA_C2B_10,IA_C2B_11,IA_C2B_12,IA_C2B_13,IA_C2B_14,IA_C2B_15,IA_C2B_16,IA_C2B_17,IA_C2B_18,IA_C2B_19,IA_C2B_20,IA_C2B_21,IA_C2B_22,IA_C2B_23,IA_C2B_24,IA_C2B_25,IA_C3,IA_C4,PREFPTER,INTENCIONGR,INTENCIONGALTERR,SIMPATIAR,VOTOSIMG,RECUVOTOGR,RECUERDO,CERCANIAR,ESTUDIOS,CNO11R,CLASESUB,PESO,PESOCCAA,CHALLENGER,NIVELESTAGR,CLASESUBAGR,AntiEliteEstablishment,CHALLENGERDERIZQOTROS
3468,30921,1224,6,39,0,2,3,0,2,1,36,1,1,1,,2,3,4,3,3,1,2,4,2,4,13,50,51,998,999,999,2,10,2,9977,,7,1,1,1,1,1,5,1,2,4,3,1,7,1,7,7,1,1,7,1,7,1,7,1,1,7,7,1,1,7,7,7,7,4,,2,,,1,3,,3,,1,,1,1,,,1,5,,,,,1,2,2,1,,3,7,2,3,2,1,1,3,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,16,0,,,1,7,24,1,21,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9977,,2,2,2,2,5,3,2,0.35597,1.04778,1,2,2,2,1
3468,110,1,7,2,3,5,2,0,1,1,56,1,1,1,,2,1,4,3,3,1,2,2,2,2,13,11,50,6,16,7,2,6,2,2,,6,1,1,1,1,4,6,3,2,3,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,1,,,,,,,,,,,,,,,,,,6,,,,3,1,2,2,1,,3,11,2,2,2,1,1,2,2,3,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1,37,0,,,1,7,24,1,12,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,2,2,2,2,6,2,2,0.34453,0.77549,1,3,2,2,1
3468,104064,3188,8,24,0,2,3,0,2,1,56,1,1,1,,2,4,1,3,3,1,2,5,2,2,16,50,11,18,50,11,8,10,9998,,9999,5,1,1,1,1,1,7,7,7,4,3,7,1,1,7,1,1,1,7,1,7,1,7,1,1,7,7,1,1,7,7,7,7,,2,1,,1,5,3,,1,,1,,1,1,,,2,5,,,,,1,8995,801,1,,3,6,1,4,1,1,1,99,4,4,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,95,0,0,0,0,95,0,,,3,7,24,3,25,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,9998,,9999,9999,8995,8995,8995,4,99,3,1.19956,0.99732,1,2,2,2,1
3468,95060,3015,9,8,0,2,3,0,2,2,63,1,1,1,,2,2,4,3,3,1,2,1,2,2,1,11,51,8,80,51,1,10,9998,,1,1,1,1,1,1,7,1,7,1,2,4,1,1,1,7,7,1,1,1,1,1,1,7,1,7,1,7,1,1,1,7,7,1,6,6,6,,,7,6,6,6,6,6,,6,,6,,6,9,6,,,7,1,1,1,8,,3,6,6,,3,3,,,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,,,4,7,24,4,17,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9998,,1,1,1,1,1,4,15,2,1.1559,1.13899,1,2,2,2,1
3468,98264,3093,9,8,0,3,3,0,2,2,59,1,1,1,,2,4,1,1,1,1,1,1,2,4,13,11,50,54,16,80,1,10,901,1,,4,1,1,1,1,8,4,7,1,2,4,1,7,1,1,1,1,1,7,1,1,1,1,1,1,1,7,1,1,1,7,7,1,7,,7,6,6,8,8,,6,7,8,7,6,6,7,,6,8,7,,,7,1,901,901,2,,3,7,2,1,1,1,2,5,1,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,3,7,24,3,19,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,901,1,,901,901,901,901,5,5,2,0.5108,0.95763,1,2,2,2,1
3468,95705,3028,9,43,148,5,2,0,2,1,45,1,1,1,,1,1,3,3,3,1,1,2,2,4,15,11,13,15,11,13,97,10,1,3,,5,1,1,1,1,3,3,1,1,4,4,1,7,1,7,7,1,1,1,1,1,1,7,7,7,7,7,1,1,1,1,7,7,2,,2,,,2,2,2,2,2,2,,,,,,2,2,2,2,,,1,8995,9997,2,,3,12,2,3,1,1,1,2,3,3,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,26,0,,,3,7,24,3,17,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,1,3,,1,8995,8995,9997,6,2,2,0.50207,0.82468,,3,2,2,
3468,66600,2394,10,3,0,3,3,0,2,2,47,1,1,1,,4,1,4,5,5,1,2,5,3,5,50,51,13,35,8,51,2,2,9999,,2,9,1,1,1,1,1,8,2,6,4,2,7,7,7,7,7,1,7,7,1,7,1,7,7,7,7,7,7,7,7,7,7,7,,,,,,1,,,4,,1,,,,,,,,,,,,1,9999,2,,,3,5,2,3,2,1,1,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,2,7,24,2,15,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,9999,,2,2,9999,9999,2,5,3,3,1.22487,0.92696,1,2,2,2,1
3468,70267,2473,10,3,0,3,3,0,2,2,34,2,1,2,340,2,4,1,2,3,1,1,2,2,3,1,11,51,6,7,491,2,10,2,5,,7,1,1,1,1,1,7,5,4,3,2,7,7,1,7,7,1,7,7,1,7,1,7,7,1,7,7,7,1,7,7,7,7,,,5,,,5,,,4,,5,,,3,,,,5,,,,,1,2,2,1,,3,10,2,2,2,1,1,3,3,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,0,0,26,0,,,2,7,24,2,19,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,2,2,2,2,6,3,2,0.76328,1.00469,1,3,2,2,1
3468,26539,1067,10,3,65,5,3,0,1,1,74,1,1,1,,2,1,4,2,2,1,2,5,2,4,13,11,51,13,8,51,8,10,3,8996,,5,1,1,1,1,1,5,1,7,4,3,7,1,1,1,1,1,7,7,1,7,1,7,1,1,1,1,1,1,1,7,1,1,,4,4,4,4,2,,,1,,1,,4,1,4,1,1,4,4,,3,3,1,3,3,1,,3,6,2,1,1,2,,,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,7,24,1,24,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,8996,,3,3,3,3,4,12,3,0.64488,0.80021,0,2,2,2,0
3468,11720,487,10,46,0,3,3,0,2,2,38,1,1,1,,3,4,1,3,3,1,1,4,2,4,46,13,51,6,22,46,96,10,3,2,,8,1,1,1,1,1,7,1,8,4,2,7,7,1,7,7,1,1,1,1,7,1,1,7,1,1,7,1,1,1,1,7,7,,,1,,,1,1,1,1,,1,1,,1,1,,1,1,1,1,,,1,3,3,1,,3,13,1,5,1,1,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,,1,7,24,1,16,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,3,2,,3,3,3,3,6,2,2,0.74996,1.04808,0,3,2,2,0
3468,51464,1986,12,27,28,4,2,0,1,1,57,1,1,1,,1,4,3,2,2,2,2,4,2,4,16,51,11,58,35,70,2,10,3,2,,6,1,1,1,1,1,6,1,7,4,2,1,7,1,7,7,1,1,1,1,7,1,7,7,1,7,7,1,1,7,7,7,7,1,,1,,,1,1,1,1,,1,,,1,,,1,1,,,,,1,3,2,1,,3,8,2,3,1,1,1,2,1,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,1,0,0,0,26,0,,,2,7,24,2,25,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,,3,3,3,2,6,2,2,0.41526,0.70948,1,3,2,2,1
3468,138155,3572,13,28,0,4,3,0,2,1,53,1,1,1,,3,1,3,4,2,1,2,5,2,2,21,11,51,8,997,999,2,10,2,3,,5,1,1,1,1,1,7,1,7,4,2,7,7,1,7,7,1,1,7,1,7,1,7,1,1,7,7,1,1,7,7,7,7,,,3,,,1,98,,5,,1,,3,1,,,3,2,,,,,1,2,2,1,,3,13,1,6,1,1,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,17,0,,,4,7,24,4,16,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,2,2,2,2,6,1,2,0.63366,0.93449,1,3,2,2,1
3468,13417,554,13,28,79,7,1,0,2,1,50,1,1,1,,1,1,4,2,2,1,1,2,2,2,1,11,13,56,65,52,97,0,8996,,9997,5,1,1,1,1,6,6,6,2,3,3,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,1,1,7,7,1,7,6,6,6,7,6,7,7,6,6,5,,7,2,,5,6,7,6,,,6,2,,2,,1,3,11,2,3,1,1,1,2,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,,,2,7,24,2,17,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,8996,,9997,8996,,9997,2,6,2,1,0.49407,0.69655,1,3,1,2,1
3468,32958,1311,13,28,79,7,1,0,1,2,48,2,2,2,340,2,1,2,2,3,1,1,1,2,4,7,13,11,7,13,6,1,10,1,21,,2,1,1,1,1,8,2,9,1,2,3,7,1,1,1,7,1,1,1,1,7,1,1,7,1,1,1,1,1,7,7,7,1,,5,98,98,,9,98,9,6,,7,98,,7,98,7,98,5,,,,98,1,21,21,1,,3,6,6,,2,1,1,2,4,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,41,0,,,1,7,24,1,15,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,21,,1,21,21,21,4,2,5,1.14851,0.69088,0,2,3,2,2
3468,39646,1552,13,28,79,7,1,0,2,2,53,1,1,1,,4,4,1,3,3,1,1,4,4,4,51,13,50,9,21,997,97,10,9998,,9997,99,1,1,1,1,1,1,1,1,4,4,7,7,7,7,7,1,7,7,1,7,1,7,7,7,7,7,1,1,7,7,7,7,,,,,,1,,,1,,1,,,,,,1,1,,,,,1,9977,9997,9,,3,6,5,,5,1,1,5,5,11,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,,,2,7,24,2,19,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,9998,,9997,9997,9977,9977,9997,4,5,6,1.14851,0.69088,,2,3,2,
3468,88723,2819,13,28,79,7,1,0,2,1,61,1,1,1,,1,2,4,1,1,1,1,1,1,1,52,11,51,80,491,9,1,10,1,8996,,3,1,1,1,1,9,3,7,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,10,8,9,8,9,10,9,8,10,10,9,10,9,8,9,9,10,8,9,8,1,1,1,1,,3,14,4,,2,1,2,1,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,,,3,7,24,3,17,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8996,,1,1,1,1,6,1,2,0.41057,0.72635,1,3,2,2,1
3468,95418,3024,13,28,79,7,1,0,2,2,60,1,1,1,,2,5,4,2,3,2,2,4,2,4,20,11,51,999,999,999,96,10,2,5,,5,1,1,1,1,1,5,1,1,4,2,7,1,1,1,7,1,1,1,1,7,1,1,7,1,7,1,1,1,7,7,7,1,,1,1,1,,1,2,1,1,,1,1,,1,,1,1,5,,,,1,1,2,5,1,,3,11,2,3,1,4,,,2,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,10,0,,,3,7,24,3,20,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,2,5,,2,2,2,5,6,16,2,0.43923,0.77562,1,3,2,2,1
3468,167513,3977,15,31,0,1,3,0,2,2,55,1,1,1,,3,1,4,4,1,1,1,2,3,4,58,11,51,58,51,998,96,10,1602,9993,,2,1,1,1,1,5,1,5,1,3,4,7,1,1,7,7,1,7,7,1,7,1,7,7,7,7,7,7,1,7,1,7,7,,99,99,,,5,,,3,,99,,,,,,,99,,99,,,1,1602,1602,1,,3,7,5,,2,1,1,5,5,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,32,0,,,4,7,24,4,22,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,1602,9993,,1602,1602,1602,1602,5,5,3,0.34,0.67029,1,2,2,2,1
3468,48335,1874,15,31,201,5,1,0,2,2,72,2,2,1,,1,3,4,4,1,1,2,2,1,5,70,11,51,9,6,999,96,10,1502,2,,9,1,1,1,1,1,6,1,1,4,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,8995,1502,1,,3,11,1,6,4,2,,,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,1,0,0,0,9,0,,,2,7,24,2,23,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,8995,2,,8995,8995,8995,8995,6,12,1,0.13628,1.29782,1,3,1,2,1
3468,33758,1333,15,31,0,2,3,0,2,1,55,1,1,1,,4,4,3,3,3,1,1,4,1,5,50,51,13,997,999,999,97,0,9997,,2,7,1,1,7,7,1,3,,,4,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,2,,2,,1,3,5,1,3,5,2,,,4,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,7,24,1,13,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,9997,,2,2,,9997,2,5,12,6,0.66275,0.85318,1,2,,2,1
3468,37021,1454,16,1,0,2,3,0,2,1,74,1,1,1,,3,1,4,2,2,1,1,1,2,3,52,13,11,1,30,9,1,4,9997,,21,2,1,1,1,1,6,1,6,1,3,4,1,1,1,7,1,1,1,1,1,1,1,7,1,1,1,7,1,1,1,1,7,1,5,6,6,,8,9,9,5,6,98,8,,10,7,98,,4,2,4,98,,8,1,21,9,3,,3,2,6,,1,2,,,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,17,0,,,1,7,24,1,19,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9997,,21,21,21,21,9,2,12,3,2.58863,0.91545,1,1,2,2,1
3468,8825,365,16,1,0,2,3,0,2,1,54,1,1,1,,2,3,5,1,1,2,2,2,2,5,9,51,11,65,25,999,2,10,2,3,,6,1,1,1,1,1,8,1,5,4,1,1,7,1,7,7,1,1,7,1,7,1,7,1,1,7,7,1,1,7,7,7,1,1,,1,,,1,2,,2,,1,,1,1,,,2,2,,,,2,1,2,2,1,,3,5,2,1,1,1,2,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,,,1,7,24,1,27,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,2,2,2,2,5,3,3,1.21807,0.98777,1,2,2,2,1
3468,43679,1703,16,48,20,5,2,0,2,1,65,1,1,1,,2,14,2,1,1,1,1,1,4,8,13,50,51,8,999,999,97,10,9998,,9999,1,1,1,1,1,1,1,4,1,4,4,7,1,1,1,7,1,1,1,1,7,1,7,1,1,7,7,1,1,7,7,7,1,,1,1,1,,4,1,1,1,,2,,1,1,,,1,1,,,,1,1,1602,1602,1,,3,7,6,,1,8,,,5,12,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,14,0,,,2,7,24,2,20,2,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,9998,,9999,9999,1602,1602,1602,5,15,5,0.37396,0.85767,1,2,3,2,1
3468,91822,2928,16,48,20,5,2,0,2,1,30,1,1,1,,3,1,3,4,5,9,2,5,5,5,50,11,51,56,25,18,97,10,28,6,,98,1,1,1,1,1,1,1,1,4,4,7,7,7,7,7,1,7,7,1,7,7,7,7,1,7,7,7,7,7,7,7,7,,,,,,1,,,1,,,,,1,,,,,,,,,1,6,28,2,,3,7,6,,2,1,1,7,2,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,3,7,24,3,17,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,28,6,,28,6,6,28,5,7,5,0.52274,0.44131,1,2,3,2,1
3468,22308,907,17,26,89,5,1,0,2,1,44,1,1,1,,1,2,1,2,2,1,2,1,1,5,52,50,51,997,999,999,1,10,1,8,,3,1,1,1,1,8,2,7,1,2,3,1,1,1,7,7,1,1,1,1,7,1,7,7,1,7,7,1,1,1,7,7,1,9,8,8,,,8,7,7,7,,8,,,10,,,8,8,7,,,7,1,1,1,1,,3,13,6,,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,,,1,7,24,1,18,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,,1,1,1,1,6,2,1,0.14364,0.68953,1,3,1,2,1
3468,85147,2688,1,4,0,3,3,0,1,1,48,1,1,1,,2,5,3,2,2,1,2,4,2,4,51,13,70,8,51,1,2,10,2,8996,,6,1,1,1,1,1,7,1,4,4,2,1,1,1,1,7,1,1,1,1,7,1,7,1,1,7,7,1,1,7,7,7,7,3,3,1,3,,1,2,1,1,,1,,3,1,,,3,5,,,,,1,2,2,1,,3,11,1,3,1,1,2,2,2,3,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,,,3,7,24,3,15,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8996,,2,2,2,2,6,2,2,0.55008,0.9388,1,3,2,2,1
3468,21779,890,1,4,13,5,2,0,2,1,55,1,1,1,,2,2,4,1,1,1,2,1,2,4,1,50,80,80,30,1,1,9,1,21,,3,1,1,1,1,7,7,8,5,2,2,1,1,1,7,1,1,1,1,1,7,1,7,1,1,7,7,1,1,7,7,7,7,7,6,8,,98,8,7,7,8,,8,,6,8,,,8,8,,,,,1,1,9997,2,,3,6,2,1,1,1,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,7,0,,,1,7,24,1,19,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,21,,1,1,1,9997,4,3,2,0.90596,0.77293,,2,2,2,
3468,23467,950,1,4,13,5,2,0,2,2,44,1,1,1,,3,1,3,2,2,1,2,2,2,2,20,51,26,22,997,999,99,0,9997,,2,5,1,1,1,1,3,3,4,1,4,3,7,7,7,7,7,1,7,7,7,1,1,7,7,7,7,7,1,1,7,7,7,7,,,,,,4,,,,1,2,,,,,,98,2,,,,,2,,9997,,1,3,7,1,3,1,1,3,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,12,1,,,2,7,24,2,21,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99,9997,,2,2,,9997,9997,5,3,2,0.68409,0.76337,,2,2,2,
3468,34628,1374,1,4,13,5,2,0,2,1,57,1,1,1,,2,1,4,2,2,1,1,4,3,3,9,51,52,8,19,996,97,10,8996,,1,3,1,1,1,1,4,2,2,1,3,4,1,1,1,1,7,1,1,1,1,7,1,1,1,1,7,7,1,1,1,7,7,1,4,5,5,6,,5,4,5,3,,6,4,5,2,,,6,6,5,,,5,1,1,1,8,,3,10,1,5,4,1,1,2,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,15,0,,,1,7,24,1,17,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,8996,,1,8996,1,1,1,6,2,3,0.39941,0.77293,1,3,2,2,1
3468,54026,2074,1,4,13,5,2,0,2,1,23,2,2,2,345,3,2,3,1,2,1,2,2,2,4,51,13,998,9,998,999,1,10,1,2,,4,1,1,1,1,8,4,8,1,1,4,7,7,7,1,7,1,7,1,7,7,1,7,7,1,7,7,7,7,7,7,7,7,,,,7,,9,,9,,,7,,,7,,,,,,,,,1,1,1,1,,3,10,5,,2,4,,,4,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,32,0,,,2,7,24,2,19,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,1,1,1,1,6,16,4,0.51993,0.95771,1,3,2,2,1
3468,92255,2943,1,4,13,5,2,0,2,1,50,1,1,1,,2,1,5,3,3,1,2,5,4,5,24,51,1,8,7,996,8,10,2,3,,10,1,1,1,1,1,7,1,7,4,2,1,1,1,7,7,1,1,1,1,7,1,7,1,1,7,7,1,1,1,7,7,7,2,2,2,,,1,3,1,1,,1,,1,1,,,1,1,2,,,,1,2,2,1,,3,6,1,4,1,1,1,5,5,12,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,,,3,7,24,3,17,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,3,,2,2,2,2,4,5,5,0.82058,0.75178,1,2,3,2,1
3468,6324,273,1,4,0,3,3,0,2,1,60,1,1,1,,1,1,3,1,1,1,2,5,4,5,51,11,1,3,11,24,3,10,3,2,,5,1,1,1,1,1,7,2,10,4,3,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,7,1,1,1,7,1,1,2,3,4,1,,1,2,1,1,1,1,,4,1,2,,1,1,1,,3,1,1,3,3,1,,3,7,2,2,1,1,1,8,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,0,7,0,,,1,7,24,1,24,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,3,3,3,3,5,8,5,0.45711,0.9652,0,2,3,2,0
